order_id,order_date,ship_date,ship_mode,customer_id,segment,region,state,category,sub_category,quantity,discount,sales,profit
ORD-2023-00866,2023-03-22,2023-03-24,First Class,CUST-0044,Consumer,Central,Michigan,Technology,Phones,1,0.0,348.39,77.11
ORD-2023-00867,2023-12-02,2023-12-08,Standard Class,CUST-0282,Corporate,Central,Texas,Office Supplies,Art,4,0.0,108.66,21.85
ORD-2023-00868,2024-11-16,2024-11-20,First Class,CUST-0120,Consumer,West,Oregon,Office Supplies,Storage,4,0.0,299.64,29.07
ORD-2023-00869,2023-08-19,2023-08-24,Standard Class,CUST-0172,Corporate,East,New York,Technology,Networking,2,0.2,594.18,9.45
ORD-2023-00870,2023-01-22,2023-01-26,Standard Class,CUST-0120,Home Office,Central,Minnesota,Office Supplies,Binders,7,0.1,46.74,5.11
ORD-2023-00871,2023-05-20,2023-05-20,Second Class,CUST-0161,Consumer,West,Arizona,Technology,Accessories,5,0.2,750.35,72.82
ORD-2023-00872,2023-12-16,2023-12-19,Standard Class,CUST-0005,Consumer,West,Washington,Office Supplies,Storage,2,0.1,99.77,6.51
ORD-2023-00873,2023-02-07,2023-02-12,First Class,CUST-0047,Consumer,Central,Minnesota,Office Supplies,Art,7,0.15,130.91,5.2
ORD-2023-00874,2023-01-18,2023-01-21,Second Class,CUST-0219,Consumer,West,Nevada,Office Supplies,Binders,4,0.4,79.42,-3.73
ORD-2023-00875,2023-09-02,2023-09-03,First Class,CUST-0290,Consumer,East,New York,Furniture,Tables,5,0.1,315.9,14.03
ORD-2023-00876,2023-11-06,2023-11-08,Same Day,CUST-0125,Corporate,East,Pennsylvania,Furniture,Tables,7,0.0,210.09,15.76
ORD-2023-00877,2024-03-01,2024-03-01,Standard Class,CUST-0217,Consumer,Central,Michigan,Office Supplies,Binders,6,0.15,317.56,7.99
ORD-2023-00878,2024-06-09,2024-06-13,First Class,CUST-0120,Consumer,South,Kentucky,Office Supplies,Pens,6,0.2,117.54,-1.5
ORD-2023-00879,2023-05-18,2023-05-20,First Class,CUST-0036,Corporate,East,Ohio,Office Supplies,Art,6,0.1,126.04,12.44
ORD-2023-00880,2024-04-23,2024-04-28,Standard Class,CUST-0124,Consumer,South,Kentucky,Furniture,Furnishings,1,0.1,442.09,-4.93
ORD-2023-00881,2024-02-07,2024-02-10,Second Class,CUST-0259,Corporate,Central,Wisconsin,Technology,Accessories,8,0.0,400.44,70.52
ORD-2023-00882,2024-04-19,2024-04-24,Standard Class,CUST-0369,Home Office,South,Tennessee,Office Supplies,Storage,6,0.0,138.39,12.46
ORD-2023-00883,2024-09-22,2024-09-28,Same Day,CUST-0062,Consumer,South,Georgia,Furniture,Bookcases,6,0.3,171.41,-5.6
ORD-2023-00884,2024-01-03,2024-01-06,Second Class,CUST-0142,Home Office,West,Oregon,Office Supplies,Binders,6,0.3,163.38,-4.45
ORD-2023-00885,2024-09-07,2024-09-08,Standard Class,CUST-0321,Consumer,West,Arizona,Furniture,Chairs,4,0.0,518.94,17.03
ORD-2023-00886,2024-08-01,2024-08-02,Standard Class,CUST-0230,Corporate,West,California,Technology,Laptops,1,0.2,977.91,56.16
ORD-2023-00887,2024-08-26,2024-08-28,First Class,CUST-0083,Home Office,South,Louisiana,Office Supplies,Art,7,0.15,143.0,1.04
ORD-2023-00888,2024-10-17,2024-10-23,Standard Class,CUST-0343,Corporate,East,New York,Office Supplies,Pens,2,0.1,139.01,10.02
ORD-2023-00889,2024-07-21,2024-07-24,Standard Class,CUST-0345,Consumer,South,Georgia,Office Supplies,Storage,6,,114.13,17.21
ORD-2023-00890,2023-07-26,2023-08-01,Standard Class,CUST-0191,Consumer,Central,Wisconsin,Office Supplies,Storage,5,0.0,179.82,26.65
ORD-2023-00891,2024-03-26,2024-04-01,Standard Class,CUST-0300,Consumer,West,Washington,Office Supplies,Storage,4,0.2,62.17,-0.16
ORD-2023-00892,2024-03-12,2024-03-13,Standard Class,CUST-0058,Home Office,Central,Michigan,Technology,Phones,6,0.0,226.12,55.47
ORD-2023-00893,2023-07-07,2023-07-13,Second Class,CUST-0221,Home Office,West,California,Technology,Laptops,3,0.1,976.77,74.23
ORD-2023-00894,2024-06-23,2024-06-28,Second Class,CUST-0189,Corporate,Central,Illinois,Office Supplies,Art,2,0.0,49.28,8.06
ORD-2023-00895,2023-08-07,2023-08-11,Standard Class,CUST-0360,Home Office,South,Kentucky,Technology,Laptops,2,0.0,1056.89,155.41
ORD-2023-00896,2024-08-27,2024-08-29,Standard Class,CUST-0254,Home Office,Central,Texas,Office Supplies,Art,5,0.3,80.86,-1.37
ORD-2023-00897,2023-07-09,2023-07-13,Standard Class,CUST-0145,Consumer,East,Ohio,Technology,Laptops,5,0.0,340.48,87.48
ORD-2023-00898,2023-06-22,2023-06-28,Second Class,CUST-0394,Corporate,East,Massachusetts,Office Supplies,Storage,4,0.0,139.46,25.54
ORD-2023-00899,2024-04-26,2024-04-29,Standard Class,CUST-0265,Corporate,South,Alabama,Furniture,Chairs,4,0.0,228.89,7.84
ORD-2023-00900,2024-12-06,2024-12-11,Standard Class,CUST-0383,Consumer,West,California,Technology,Accessories,2,0.1,782.32,45.74
ORD-2023-00901,2024-04-07,2024-04-11,Standard Class,CUST-0272,Corporate,South,Louisiana,Office Supplies,Pens,2,0.1,158.31,17.8
ORD-2023-00902,2024-08-21,2024-08-24,Second Class,CUST-0185,Consumer,West,Nevada,Office Supplies,Paper,2,0.1,289.08,22.22
ORD-2023-00903,2023-03-20,2023-03-21,Standard Class,CUST-0023,Corporate,West,Oregon,Technology,Accessories,4,0.0,548.96,117.49
ORD-2023-00904,2023-05-30,2023-06-03,Same Day,CUST-0166,Consumer,East,Florida,Office Supplies,Paper,1,0.0,281.77,45.28
ORD-2023-00905,2023-03-29,2023-03-31,Same Day,CUST-0112,Consumer,West,Washington,Technology,Phones,2,0.0,342.7,57.87
ORD-2023-00906,2023-09-08,2023-09-12,Standard Class,CUST-0243,Consumer,South,Kentucky,Office Supplies,Binders,3,0.2,104.03,5.06
ORD-2023-00907,2024-12-20,2024-12-21,Second Class,CUST-0055,Corporate,East,New York,Technology,Laptops,6,0.15,449.2,70.79
ORD-2023-00908,2024-03-27,2024-03-28,Standard Class,CUST-0229,Consumer,South,Tennessee,Technology,Networking,7,0.0,341.17,76.97
ORD-2023-00909,2023-08-27,2023-08-28,Standard Class,CUST-0046,Consumer,West,California,Technology,Phones,7,0.0,610.99,121.18
ORD-2023-00910,2023-06-13,2023-06-13,Standard Class,CUST-0246,Consumer,Central,Michigan,Furniture,Chairs,5,0.0,504.53,25.16
ORD-2023-00911,2024-06-08,2024-06-08,Standard Class,CUST-0213,Consumer,East,New York,Office Supplies,Binders,6,0.0,105.76,12.18
ORD-2023-00912,2023-12-03,2023-12-09,Standard Class,CUST-0381,Corporate,South,Tennessee,Office Supplies,Storage,4,0.4,136.64,-17.31
ORD-2023-00913,2023-09-23,2023-09-28,Second Class,CUST-0135,Consumer,West,Washington,Furniture,Bookcases,4,0.0,404.29,42.79
ORD-2023-00914,2024-07-27,2024-07-30,First Class,CUST-0002,Consumer,Central,Michigan,Office Supplies,Binders,7,0.0,329.6,54.13
ORD-2023-00915,2024-07-22,2024-07-23,Standard Class,CUST-0108,Corporate,South,Louisiana,Office Supplies,Storage,4,0.0,318.65,64.67
ORD-2023-00916,2023-04-27,2023-05-01,Second Class,CUST-0368,Consumer,East,Pennsylvania,Office Supplies,Binders,2,0.0,119.37,13.16
ORD-2023-00917,2024-12-19,2024-12-19,Standard Class,CUST-0072,Home Office,West,Oregon,Technology,Networking,1,0.15,758.84,44.64
ORD-2023-00918,2023-04-22,2023-04-28,Standard Class,CUST-0095,Corporate,South,Tennessee,Technology,Networking,5,0.0,486.55,119.49
ORD-2023-00919,2024-03-25,2024-03-29,Standard Class,CUST-0224,Home Office,West,Arizona,Furniture,Furnishings,7,0.0,1016.96,52.27
ORD-2023-00920,2023-12-13,2023-12-14,Second Class,CUST-0081,Consumer,East,Massachusetts,Technology,Accessories,8,0.0,550.78,111.04
ORD-2023-00921,2024-02-06,2024-02-06,First Class,CUST-0386,Home Office,South,Georgia,Office Supplies,Paper,8,0.4,181.89,-3.24
ORD-2023-00922,2023-09-15,2023-09-17,Second Class,CUST-0397,Corporate,East,Massachusetts,Office Supplies,Pens,1,0.0,102.76,12.81
ORD-2023-00923,2024-10-04,2024-10-07,Standard Class,CUST-0037,Consumer,Central,Minnesota,Office Supplies,Storage,8,0.0,169.2,27.19
ORD-2023-00924,2024-09-11,2024-09-15,Standard Class,CUST-0359,Corporate,East,Pennsylvania,Office Supplies,Binders,5,0.0,83.47,11.6
ORD-2023-00925,2024-03-13,2024-03-14,Standard Class,CUST-0060,Corporate,East,Ohio,Office Supplies,Art,7,0.4,105.1,-7.36
ORD-2023-00926,2024-06-18,2024-06-19,Standard Class,CUST-0387,Home Office,Central,Illinois,Technology,Accessories,8,0.0,848.32,112.12
ORD-2023-00927,2024-09-14,2024-09-19,First Class,CUST-0220,Consumer,East,Massachusetts,Technology,Accessories,4,0.0,518.3,105.78
ORD-2023-00928,2023-07-27,2023-07-31,Second Class,CUST-0111,Consumer,West,California,Technology,Networking,1,0.0,535.56,68.6
ORD-2023-00929,2024-11-15,2024-11-18,Second Class,CUST-0015,Consumer,South,Alabama,Technology,Phones,4,0.1,379.04,50.73
ORD-2023-00930,2023-03-01,2023-03-02,Standard Class,CUST-0034,Consumer,Central,Wisconsin,Technology,Networking,5,0.0,211.46,43.07
ORD-2023-00931,2023-05-18,2023-05-24,Standard Class,CUST-0178,Home Office,East,Florida,Office Supplies,Art,3,0.0,239.34,42.63
ORD-2023-00932,2024-09-12,2024-09-13,First Class,CUST-0361,Consumer,East,Pennsylvania,Office Supplies,Storage,8,0.1,96.94,5.42
ORD-2023-00933,2024-06-29,2024-07-04,Standard Class,CUST-0386,Consumer,East,Massachusetts,Office Supplies,Paper,1,0.0,248.68,46.45
ORD-2023-00934,2024-05-29,2024-06-03,Standard Class,CUST-0238,Consumer,East,Florida,Technology,Accessories,6,0.3,746.14,-8.58
ORD-2023-00935,2023-11-16,2023-11-22,Second Class,CUST-0022,Consumer,East,Florida,Technology,Phones,1,0.15,549.31,34.48
ORD-2023-00936,2023-10-10,2023-10-16,Second Class,CUST-0309,Consumer,East,Massachusetts,Technology,Phones,2,0.0,190.46,17.99
ORD-2023-00937,2024-04-19,2024-04-20,Standard Class,CUST-0067,Consumer,Central,Texas,Office Supplies,Storage,2,0.1,367.11,40.22
ORD-2023-00938,2023-11-01,2023-11-06,Standard Class,CUST-0034,Home Office,East,Ohio,Furniture,Furnishings,8,0.0,523.25,71.3
ORD-2023-00939,2023-01-24,2023-01-27,Second Class,CUST-0239,Corporate,West,Nevada,Office Supplies,Paper,6,0.1,254.27,3.85
ORD-2023-00940,2024-01-02,2024-01-03,Standard Class,CUST-0330,Consumer,East,Florida,Technology,Networking,8,0.0,425.58,30.48
ORD-2023-00941,2024-11-12,2024-11-15,Standard Class,CUST-0012,Corporate,West,Nevada,Furniture,Chairs,8,0.0,256.72,30.94
ORD-2023-00942,2024-08-01,2024-08-04,Standard Class,CUST-0087,Corporate,Central,Minnesota,Furniture,Chairs,6,0.15,267.38,-2.71
ORD-2023-00943,2024-12-12,2024-12-16,Standard Class,CUST-0364,Corporate,West,Nevada,Office Supplies,Binders,4,0.0,264.64,54.34
ORD-2023-00944,2024-08-25,2024-08-25,Standard Class,CUST-0038,Home Office,Central,Illinois,Office Supplies,Storage,6,0.0,98.23,14.42
ORD-2023-00945,2024-10-09,2024-10-10,Standard Class,CUST-0056,Corporate,East,Massachusetts,Technology,Accessories,8,0.0,165.47,18.7
ORD-2023-00946,2024-05-29,2024-06-04,Standard Class,CUST-0009,Consumer,Central,Texas,Technology,Laptops,4,0.0,301.07,30.21
ORD-2023-00947,2024-11-02,2024-11-08,First Class,CUST-0343,Corporate,Central,Wisconsin,Office Supplies,Paper,8,0.0,38.37,7.24
ORD-2023-00948,2023-12-26,2023-12-30,Standard Class,CUST-0028,Corporate,East,New York,Technology,Networking,3,0.1,316.66,24.61
ORD-2023-00949,2023-08-23,2023-08-29,Standard Class,CUST-0135,Consumer,Central,Wisconsin,Office Supplies,Binders,6,0.15,232.91,6.21
ORD-2023-00950,2024-02-26,2024-02-27,Standard Class,CUST-0371,Consumer,East,Florida,Technology,Phones,5,0.2,249.81,12.83
ORD-2023-00951,2024-04-28,2024-04-29,Same Day,CUST-0223,Consumer,West,Oregon,Technology,Networking,2,0.0,791.92,137.48
ORD-2023-00952,2023-10-03,2023-10-08,First Class,CUST-0364,Corporate,East,Florida,Furniture,Bookcases,8,0.0,558.98,64.62
ORD-2023-00953,2023-10-06,2023-10-06,Second Class,CUST-0228,Consumer,Central,Minnesota,Furniture,Bookcases,4,0.2,442.11,-9.91
ORD-2023-00954,2024-08-18,2024-08-24,Second Class,CUST-0158,Home Office,South,Alabama,Office Supplies,Art,2,0.3,47.54,-1.97
ORD-2023-00955,2023-07-25,2023-07-25,Second Class,CUST-0199,Consumer,West,Arizona,Technology,Phones,6,0.0,858.44,114.4
ORD-2023-00956,2024-07-01,2024-07-05,Standard Class,CUST-0109,Home Office,East,Florida,Furniture,Chairs,1,0.0,173.28,25.05
ORD-2023-00957,2023-11-26,2023-11-26,Standard Class,CUST-0366,Consumer,West,Washington,Technology,Phones,3,,681.15,16.11
ORD-2023-00958,2023-04-29,2023-05-03,Standard Class,CUST-0375,Consumer,West,Washington,Furniture,Chairs,1,0.1,1056.88,62.89
ORD-2023-00959,2024-03-22,2024-03-24,Same Day,CUST-0362,Consumer,East,New York,Technology,Accessories,3,0.0,250.12,48.66
ORD-2023-00960,2023-03-24,2023-03-24,Second Class,CUST-0052,Consumer,East,New York,Office Supplies,Storage,5,0.0,176.58,13.56
ORD-2023-00961,2024-12-20,2024-12-24,Standard Class,CUST-0104,Corporate,East,Ohio,Office Supplies,Paper,7,0.0,56.27,8.35
ORD-2023-00962,2023-06-09,2023-06-10,Standard Class,CUST-0011,Consumer,West,Washington,Technology,Accessories,4,,152.97,-1.61
ORD-2023-00963,2023-01-22,2023-01-26,Standard Class,CUST-0054,Consumer,South,Kentucky,Office Supplies,Pens,4,0.3,39.78,-1.23
ORD-2023-00964,2023-03-23,2023-03-24,Standard Class,CUST-0003,Home Office,West,Arizona,Office Supplies,Art,6,0.4,225.1,-35.43
ORD-2023-00965,2024-05-16,2024-05-20,Standard Class,CUST-0318,Corporate,East,New York,Office Supplies,Pens,8,0.0,100.86,10.58
ORD-2023-00966,2024-07-13,2024-07-18,Standard Class,CUST-0225,Consumer,South,Alabama,Technology,Phones,1,0.4,186.4,-4.51
ORD-2023-00967,2023-01-22,2023-01-23,Standard Class,CUST-0097,Consumer,South,Tennessee,Furniture,Chairs,5,0.1,438.48,-14.24
ORD-2023-00968,2024-03-01,2024-03-07,Same Day,CUST-0175,Consumer,Central,Minnesota,Office Supplies,Art,2,,93.69,15.38
ORD-2023-00969,2023-03-24,2023-03-26,Standard Class,CUST-0349,Corporate,Central,Wisconsin,Office Supplies,Paper,2,0.2,160.62,0.24
ORD-2023-00970,2024-06-13,2024-06-18,First Class,CUST-0224,Corporate,South,Kentucky,Office Supplies,Pens,6,0.0,121.51,20.26
ORD-2023-00971,2024-11-24,2024-11-30,Standard Class,CUST-0162,Consumer,West,Nevada,Furniture,Chairs,2,0.2,796.28,-42.25
ORD-2023-00972,2024-11-14,2024-11-16,Second Class,CUST-0204,Consumer,East,New York,Office Supplies,Pens,5,0.0,146.55,16.74
ORD-2023-00973,2023-03-11,2023-03-14,Standard Class,CUST-0372,Corporate,East,Ohio,Furniture,Chairs,2,0.0,480.91,4.1
ORD-2023-00974,2024-11-04,2024-11-05,Standard Class,CUST-0380,Consumer,Central,Wisconsin,Office Supplies,Paper,7,0.3,324.61,-9.3
ORD-2023-00975,2024-07-20,2024-07-23,Standard Class,CUST-0209,Consumer,West,California,Office Supplies,Binders,3,0.0,202.39,30.18
ORD-2023-00976,2024-01-10,2024-01-14,Standard Class,CUST-0322,Consumer,West,Nevada,Office Supplies,Art,1,0.1,144.32,-0.56
ORD-2023-00977,2024-02-05,2024-02-05,Standard Class,CUST-0231,Consumer,West,Oregon,Technology,Phones,1,0.0,728.32,133.79
ORD-2023-00978,2023-08-10,2023-08-12,Standard Class,CUST-0313,Corporate,South,Kentucky,Technology,Accessories,6,0.15,317.43,37.56
ORD-2023-00979,2024-12-18,2024-12-18,Standard Class,CUST-0306,Consumer,West,Arizona,Office Supplies,Art,1,0.1,120.52,10.23
ORD-2023-00980,2023-10-17,2023-10-17,Standard Class,CUST-0345,Corporate,Central,Michigan,Office Supplies,Pens,8,0.15,114.8,11.34
ORD-2023-00981,2023-06-08,2023-06-11,Standard Class,CUST-0372,Consumer,Central,Minnesota,Technology,Phones,3,0.0,233.32,52.57
ORD-2023-00982,2024-06-30,2024-07-04,Standard Class,CUST-0070,Consumer,Central,Minnesota,Office Supplies,Pens,3,0.2,122.81,0.66
ORD-2023-00983,2024-06-25,2024-06-28,Standard Class,CUST-0211,Corporate,West,Arizona,Office Supplies,Pens,7,0.1,91.95,4.6
ORD-2023-00984,2024-07-18,2024-07-22,Standard Class,CUST-0245,Consumer,Central,Illinois,Furniture,Bookcases,8,,116.26,16.93
ORD-2023-00985,2024-12-03,2024-12-06,Standard Class,CUST-0014,Corporate,East,Florida,Office Supplies,Pens,4,0.4,143.49,-15.59
ORD-2023-00986,2023-10-23,2023-10-27,Standard Class,CUST-0305,Consumer,West,Washington,Office Supplies,Art,2,0.2,104.28,-3.8
ORD-2023-00987,2024-03-03,2024-03-04,First Class,CUST-0226,Consumer,Central,Michigan,Office Supplies,Binders,5,0.1,121.93,4.66
ORD-2023-00988,2024-01-18,2024-01-21,First Class,CUST-0132,Consumer,Central,Illinois,Office Supplies,Paper,6,0.0,137.0,5.7
ORD-2023-00989,2023-07-02,2023-07-04,First Class,CUST-0390,Consumer,Central,Minnesota,Office Supplies,Binders,5,0.0,71.73,3.93
ORD-2023-00990,2023-09-09,2023-09-10,Standard Class,CUST-0230,Home Office,West,California,Technology,Laptops,8,0.1,3108.26,466.83
ORD-2023-00991,2024-05-04,2024-05-08,Second Class,CUST-0129,Consumer,South,Georgia,Technology,Networking,1,0.1,226.02,28.63
ORD-2023-00992,2024-11-21,2024-11-22,Same Day,CUST-0306,Corporate,South,Louisiana,Office Supplies,Paper,8,0.1,69.44,4.66
ORD-2023-00993,2024-10-22,2024-10-26,Same Day,CUST-0044,Corporate,Central,Illinois,Office Supplies,Binders,8,0.0,42.69,3.38
ORD-2023-00994,2023-10-30,2023-11-03,Standard Class,CUST-0185,Corporate,West,Oregon,Office Supplies,Art,8,0.1,84.9,4.04
ORD-2023-00995,2024-06-11,2024-06-16,Standard Class,CUST-0354,Consumer,West,California,Office Supplies,Paper,4,0.0,267.09,40.86
ORD-2023-00996,2023-08-19,2023-08-22,Standard Class,CUST-0015,Corporate,East,Florida,Office Supplies,Binders,7,0.0,117.34,9.13
ORD-2023-00997,2023-03-02,2023-03-07,First Class,CUST-0142,Corporate,Central,Minnesota,Technology,Laptops,5,,324.58,66.68
ORD-2023-00998,2023-08-04,2023-08-07,Standard Class,CUST-0117,Home Office,West,Washington,Technology,Accessories,3,0.1,1320.78,66.71
ORD-2023-00999,2024-05-07,2024-05-11,Standard Class,CUST-0059,Home Office,South,Alabama,Furniture,Bookcases,2,0.1,99.3,-1.01
ORD-2023-01000,2024-05-30,2024-05-30,Second Class,CUST-0398,Corporate,East,Pennsylvania,Furniture,Bookcases,2,0.0,291.8,23.43
ORD-2023-01001,2024-02-11,2024-02-12,Standard Class,CUST-0288,Corporate,East,Pennsylvania,Office Supplies,Paper,1,,71.63,4.46
ORD-2023-01002,2023-03-07,2023-03-11,First Class,CUST-0396,Consumer,Central,Wisconsin,Office Supplies,Binders,2,0.0,86.27,13.83
ORD-2023-01003,2024-08-14,2024-08-14,Second Class,CUST-0366,Corporate,East,Florida,Furniture,Chairs,5,0.15,417.54,5.59
ORD-2023-01004,2024-11-21,2024-11-24,Second Class,CUST-0393,Consumer,East,Pennsylvania,Technology,Laptops,5,0.1,801.18,128.91
ORD-2023-01005,2023-10-14,2023-10-15,Second Class,CUST-0278,Corporate,South,Georgia,Office Supplies,Storage,5,0.0,418.92,70.52
ORD-2023-01006,2023-11-08,2023-11-12,Second Class,CUST-0157,Consumer,West,Washington,Furniture,Chairs,2,0.15,1483.2,-35.42
ORD-2023-01007,2024-11-24,2024-11-30,Same Day,CUST-0316,Consumer,South,Alabama,Office Supplies,Binders,6,0.3,55.87,-1.03
ORD-2023-01008,2024-05-17,2024-05-19,First Class,CUST-0398,Consumer,West,Arizona,Office Supplies,Paper,7,0.15,221.7,7.64
ORD-2023-01009,2023-03-15,2023-03-21,Standard Class,CUST-0321,Consumer,South,Kentucky,Furniture,Bookcases,4,0.0,174.99,7.88
ORD-2023-01010,2024-01-04,2024-01-10,Second Class,CUST-0237,Consumer,Central,Texas,Office Supplies,Pens,6,0.0,70.21,11.92
ORD-2023-01011,2023-07-12,2023-07-13,First Class,CUST-0387,Home Office,East,Florida,Technology,Networking,6,0.2,590.43,28.0
ORD-2023-01012,2024-02-09,2024-02-11,Standard Class,CUST-0374,Corporate,Central,Texas,Technology,Laptops,4,0.0,776.74,158.39
ORD-2023-01013,2024-11-30,2024-11-30,Standard Class,CUST-0180,Home Office,South,Tennessee,Technology,Networking,1,0.0,206.16,35.57
ORD-2023-01014,2023-11-03,2023-11-05,Standard Class,CUST-0245,Consumer,Central,Wisconsin,Furniture,Chairs,2,0.0,816.21,22.74
ORD-2023-01015,2023-03-26,2023-03-29,First Class,CUST-0246,Consumer,West,Nevada,Technology,Accessories,3,0.3,648.52,23.48
ORD-2023-01016,2024-01-01,2024-01-02,Standard Class,CUST-0025,Consumer,East,New York,Office Supplies,Pens,2,0.0,46.11,7.27
ORD-2023-01017,2024-06-17,2024-06-19,First Class,CUST-0243,Corporate,South,Kentucky,Furniture,Chairs,3,0.0,147.12,11.71
ORD-2023-01018,2024-05-28,2024-06-01,Second Class,CUST-0111,Consumer,East,New York,Office Supplies,Paper,6,0.0,70.44,7.87
ORD-2023-01019,2024-04-26,2024-05-02,First Class,CUST-0358,Corporate,East,Massachusetts,Furniture,Chairs,5,0.15,354.74,8.18
ORD-2023-01020,2024-03-27,2024-03-31,Standard Class,CUST-0295,Consumer,West,Washington,Office Supplies,Pens,8,0.0,196.05,9.66
ORD-2023-01021,2023-06-28,2023-07-04,Second Class,CUST-0261,Consumer,Central,Minnesota,Technology,Phones,6,0.1,248.15,31.03
ORD-2023-01022,2023-10-20,2023-10-25,Second Class,CUST-0328,Corporate,West,Nevada,Office Supplies,Paper,4,0.0,116.21,27.67
ORD-2023-01023,2024-05-21,2024-05-24,Standard Class,CUST-0086,Corporate,East,Florida,Technology,Networking,5,0.1,104.29,12.28
ORD-2023-01024,2023-10-11,2023-10-11,Standard Class,CUST-0064,Consumer,West,Arizona,Technology,Networking,7,0.0,744.66,75.45
ORD-2023-01025,2023-07-29,2023-07-30,Second Class,CUST-0348,Corporate,South,Georgia,Furniture,Tables,1,0.15,235.22,-10.41
ORD-2023-01026,2023-05-29,2023-06-02,Standard Class,CUST-0080,Consumer,West,California,Office Supplies,Storage,6,0.0,145.18,15.02
ORD-2023-01027,2023-01-20,2023-01-21,Standard Class,CUST-0155,Corporate,South,Georgia,Furniture,Chairs,8,0.1,225.72,-9.77
ORD-2023-01028,2024-09-10,2024-09-11,First Class,CUST-0166,Consumer,South,Louisiana,Furniture,Tables,2,0.15,487.2,17.96
ORD-2023-01029,2023-01-07,2023-01-13,Standard Class,CUST-0256,Home Office,Central,Texas,Furniture,Chairs,7,0.0,655.54,68.7
ORD-2023-01030,2024-02-20,2024-02-21,Standard Class,CUST-0190,Consumer,Central,Minnesota,Furniture,Furnishings,7,0.15,419.98,-46.8
ORD-2023-01031,2023-03-19,2023-03-21,First Class,CUST-0024,Consumer,Central,Texas,Office Supplies,Paper,5,0.0,124.4,16.16
ORD-2023-01032,2024-05-31,2024-06-05,Standard Class,CUST-0061,Corporate,West,Nevada,Technology,Laptops,8,0.1,384.41,30.67
ORD-2023-01033,2024-08-27,2024-08-28,Second Class,CUST-0300,Consumer,Central,Minnesota,Technology,Laptops,3,0.0,567.21,153.19
ORD-2023-01034,2024-07-15,2024-07-21,Second Class,CUST-0385,Consumer,West,California,Office Supplies,Pens,6,0.1,161.27,8.57
